steam_temp_C,steam_pressure_kgcm2,vibration_mms,bearing_temp_C,rpm,oil_pressure_kgcm2,load_percent,failure
549.17,173.25,2.21,63.62,3006.8,2.11,81.3,0
556.4,170.0,3.13,61.05,2988.3,2.42,71.5,0
536.68,172.8,2.65,70.02,2989.5,2.35,95.5,0
532.11,168.58,3.46,69.47,2979.4,2.27,65.2,0
540.38,176.45,3.11,62.49,2978.7,2.03,78.6,0
538.11,173.72,2.84,66.33,2994.9,2.27,83.8,0
543.66,169.88,1.92,63.54,2993.2,2.4,79.1,0
546.26,167.84,2.83,67.75,3006.7,2.03,86.5,0
542.91,181.1,2.51,59.77,3000.4,2.4,78.8,0
549.54,163.71,3.09,67.95,2997.9,2.27,95.3,0
546.98,172.77,2.21,63.98,3027.1,2.13,95.5,0
557.55,157.99,8.81,102.4,2934.2,2.07,71.8,1
543.02,176.09,3.35,69.36,2995.3,2.09,88.3,0
540.58,170.94,1.39,68.97,3014.9,2.05,74.8,0
560.8,159.42,7.53,77.22,2934.6,0.97,82.7,1
565.94,181.54,2.35,64.47,3014.9,2.54,68.6,0
525.71,172.55,2.11,60.02,3027.4,1.87,82.1,0
523.85,170.73,3.13,64.39,2993.1,2.17,81.3,0
537.03,161.21,5.23,75.93,2989.2,1.71,76.8,0
530.13,162.55,3.66,69.04,2998.4,2.11,79.3,0
548.75,170.52,4.13,66.39,2999.7,2.26,84.9,0
541.99,161.87,2.73,62.19,2978.7,2.1,79.7,0
548.24,166.09,1.89,56.14,3007.1,1.83,72.7,0
539.87,174.58,1.92,63.44,2984.2,1.99,75.8,0
536.06,171.58,1.79,65.91,3019.5,2.32,80.9,0
571.5,154.58,8.59,93.21,2930.3,1.23,50.4,1
527.2,172.44,1.81,62.44,2986.5,2.49,85.2,0
532.05,172.1,1.81,65.49,2981.0,1.84,81.2,0
558.87,158.98,6.85,81.97,2975.8,1.57,87.6,1
536.96,168.35,2.72,69.31,2981.3,1.98,71.0,0
578.32,156.58,8.94,84.86,2955.7,1.43,58.3,1
552.87,174.14,3.37,62.69,2997.8,1.91,79.8,0
577.09,164.0,7.6,90.36,2950.3,1.12,73.7,1
535.71,168.68,1.65,64.77,3007.1,2.16,91.6,0
533.54,170.7,3.3,58.05,3002.4,1.98,70.2,0
543.05,169.32,2.99,72.55,2996.4,1.87,92.4,0
533.34,160.78,1.79,64.68,3008.0,1.76,83.4,0
552.11,171.99,2.07,70.33,3017.3,2.16,96.9,0
535.56,176.97,3.07,67.15,3005.7,2.09,83.7,0
535.57,179.7,1.91,71.46,2983.0,2.3,88.0,0
573.86,161.74,8.03,74.83,2910.1,1.81,86.3,1
537.23,161.94,2.29,63.32,3014.4,2.29,73.2,0
541.38,177.59,3.03,55.7,3013.0,2.09,87.0,0
537.2,166.14,2.8,71.15,2991.0,1.72,80.9,0
547.31,170.48,2.38,63.36,3005.4,1.96,82.5,0
557.47,172.85,2.04,61.94,2998.6,2.15,96.2,0
541.49,172.94,2.43,66.67,3002.5,1.86,86.9,0
564.62,153.65,11.14,96.76,2930.8,1.64,86.3,1
528.03,171.78,2.65,67.53,3021.7,2.31,74.5,0
538.01,182.51,0.85,66.78,2978.8,2.22,79.8,0
566.26,156.36,9.06,85.82,2927.2,1.85,70.6,1
523.48,170.14,0.84,63.4,3024.7,2.27,76.4,0
539.75,181.95,2.8,64.5,2976.1,2.05,83.7,0
563.87,153.05,10.59,91.76,2958.6,1.32,81.4,1
558.71,160.71,6.0,92.96,3016.3,1.42,59.6,1
561.66,159.69,6.73,87.8,2945.6,2.0,65.1,1
557.19,165.95,3.27,67.58,2996.7,2.2,78.1,0
547.41,181.02,1.88,58.85,3002.9,2.43,75.6,0
574.46,163.6,7.36,95.65,2937.8,1.45,74.0,1
559.74,167.95,7.85,91.26,2970.9,1.84,66.1,1
565.09,160.54,10.41,87.6,2938.8,1.41,85.7,1
564.68,157.55,6.21,86.32,2956.2,1.52,65.5,0
551.77,176.56,2.32,69.3,3001.2,2.43,81.1,0
562.43,164.2,9.05,94.97,2983.1,1.18,73.1,1
535.28,169.19,2.0,60.1,2983.7,2.44,80.1,0
538.4,171.16,3.42,61.11,3023.4,1.89,100.0,0
548.21,163.43,2.62,72.5,2957.0,1.78,76.5,0
553.47,175.0,3.86,61.6,3002.0,1.68,82.2,0
540.79,169.72,2.77,69.46,3000.1,2.32,100.0,0
538.95,175.52,0.61,62.43,2988.5,2.19,63.0,0
550.56,172.63,2.12,61.75,3001.3,2.2,89.8,0
557.67,165.33,6.54,82.38,2993.2,1.52,53.9,1
557.05,160.95,6.82,80.93,2981.0,2.23,70.2,1
532.22,174.91,2.42,59.46,2980.4,2.59,83.4,0
547.49,158.07,2.1,70.49,2976.5,1.6,90.7,0
576.43,148.89,8.12,88.32,2954.2,1.27,71.5,1
529.71,160.64,5.5,85.43,2927.4,1.79,81.3,0
575.38,159.9,6.25,68.59,2916.2,2.03,75.3,0
549.43,171.22,1.28,65.75,3029.0,2.46,78.9,0
551.41,150.0,6.38,91.14,2980.4,2.09,86.5,1
550.53,152.84,5.74,61.29,2991.9,1.85,81.5,0
541.68,164.54,2.69,70.18,2987.5,2.48,84.1,0
532.9,168.1,2.94,61.25,2981.3,1.82,79.0,0
531.03,174.65,2.39,62.38,2979.6,1.98,64.8,0
557.07,161.84,6.55,93.06,2936.4,2.08,86.3,1
542.1,166.95,2.62,61.71,2987.6,2.34,83.6,0
565.83,160.7,3.91,81.7,3035.0,1.79,69.0,0
572.23,158.95,4.94,71.04,2984.9,1.82,62.4,0
532.86,172.47,2.81,62.95,3015.1,1.97,96.3,0
567.49,157.49,9.5,82.27,2941.4,1.83,62.0,1
547.2,174.66,3.38,70.42,3024.1,2.28,100.0,0
570.73,149.7,7.13,89.7,2976.5,2.26,48.8,1
562.02,153.28,6.06,77.99,2964.7,1.53,75.8,0
544.73,173.4,2.75,60.88,3004.1,2.44,79.0,0
556.78,170.48,2.24,64.38,2987.9,2.28,66.9,0
562.44,160.87,8.08,94.85,2936.6,1.55,80.0,1
542.89,166.67,2.66,61.96,2993.9,2.06,70.7,0
548.98,171.85,2.0,66.69,2986.5,2.39,71.0,0
549.78,165.5,1.73,70.4,3014.1,2.3,95.7,0
542.82,165.64,2.07,64.64,3016.2,2.11,81.3,0
579.44,165.68,6.62,74.63,2996.1,1.53,73.5,1
537.19,158.91,3.6,59.57,3018.8,2.39,76.0,0
555.23,159.23,7.23,77.08,2906.3,1.65,63.1,1
536.27,162.44,2.75,57.11,2996.8,2.44,91.0,0
548.8,149.91,8.71,86.94,2946.4,1.57,60.9,1
550.14,171.44,1.57,58.33,2976.7,2.33,96.9,0
554.79,164.71,3.0,60.65,2994.9,2.28,77.0,0
540.86,171.94,2.76,71.42,3019.4,2.31,93.5,0
573.95,154.88,9.17,81.33,2985.2,1.24,72.0,1
535.73,166.73,3.19,64.94,2993.1,2.13,85.0,0
552.98,171.98,1.73,62.05,2993.1,2.37,100.0,0
535.94,160.7,2.68,64.78,2984.5,1.99,93.7,0
553.37,158.87,8.73,94.98,2934.4,1.44,72.1,1
530.5,175.29,2.03,60.32,2997.3,2.02,80.8,0
569.7,155.82,9.04,90.49,3014.4,1.89,83.7,1
547.78,169.45,3.47,66.27,3016.4,2.44,74.1,0
546.35,171.08,2.26,63.91,3011.5,1.99,100.0,0
548.55,166.13,2.61,64.43,2986.7,2.37,83.7,0
538.1,176.97,3.17,69.36,2985.5,2.18,82.0,0
542.23,168.48,3.06,58.92,3024.4,1.88,82.6,0
543.47,174.26,1.52,72.26,3000.2,2.08,82.0,0
563.0,155.6,7.19,102.06,2942.3,1.71,70.1,1
532.12,176.14,2.49,73.88,2993.1,2.05,90.5,0
535.09,170.98,2.94,54.14,2999.9,2.23,82.2,0
550.33,174.63,2.68,73.65,2977.8,1.97,100.0,0
545.46,160.5,4.01,82.86,2950.4,1.91,74.5,0
548.29,170.28,2.25,70.73,2957.4,2.2,83.9,0
553.34,167.94,3.04,62.14,2979.7,2.28,91.4,0
529.47,162.28,2.07,66.93,3012.6,2.06,55.9,0
545.68,141.92,8.65,87.93,2957.4,1.96,77.9,1
552.93,169.19,1.4,66.41,2997.4,2.27,83.7,0
545.63,180.77,2.25,60.29,3003.7,2.04,99.8,0
551.7,168.08,5.22,73.61,3020.9,1.65,77.1,0
530.12,174.79,1.76,66.01,2981.1,2.35,94.3,0
545.86,174.31,2.7,63.84,2991.4,2.49,78.0,0
534.61,166.28,1.98,56.97,2980.9,1.95,82.1,0
572.57,154.3,8.62,81.62,2981.3,1.84,60.4,1
544.62,169.36,3.63,62.58,3014.3,2.19,78.9,0
544.74,167.68,3.12,65.63,2982.3,2.57,94.8,0
574.41,153.78,9.54,97.27,2900.6,1.95,56.1,1
539.98,177.96,2.52,59.06,2999.3,1.99,89.7,0
531.33,171.79,2.52,67.78,3002.9,2.07,92.7,0
535.0,170.01,2.83,73.02,2995.7,2.23,74.1,0
538.68,165.87,2.97,63.15,3005.9,2.07,87.5,0
533.5,166.67,3.08,58.65,3010.0,2.33,88.8,0
561.79,157.9,7.43,90.68,2980.4,1.67,67.0,1
532.2,170.11,3.09,65.25,3009.5,2.42,81.7,0
531.24,154.12,2.72,66.46,2974.6,2.0,100.0,0
566.9,144.62,8.29,89.08,2947.2,1.49,71.1,1
566.65,148.97,4.4,88.11,2981.6,1.69,55.8,1
554.64,156.26,7.63,92.18,2958.5,1.89,49.6,1
571.75,156.22,9.82,84.34,2974.7,1.47,66.7,1
538.53,173.4,2.34,56.46,3005.0,2.4,97.8,0
546.95,164.07,2.97,68.1,2971.3,2.22,80.3,0
533.93,171.24,3.78,64.01,2986.8,2.24,90.9,0
522.57,167.35,2.05,67.4,2960.6,2.71,90.3,0
541.19,166.82,2.55,61.61,3006.2,2.14,87.7,0
534.5,163.25,2.44,56.58,3002.9,2.19,86.5,0
565.77,175.18,10.33,84.1,2961.5,1.34,55.1,1
537.48,168.81,2.97,68.07,2988.8,2.12,89.5,0
533.61,165.74,2.88,68.16,2992.9,2.05,100.0,0
534.45,171.27,1.69,56.56,2999.9,2.07,82.5,0
532.27,173.35,2.98,63.04,2984.7,1.99,81.3,0
532.79,173.02,1.85,63.63,2986.6,2.26,98.3,0
525.11,163.64,2.67,70.31,2994.4,2.47,97.9,0
540.78,165.5,3.19,69.05,2982.9,2.27,91.5,0
570.68,157.62,5.66,83.43,2962.6,2.24,83.2,0
536.32,172.72,2.5,71.15,3014.7,1.92,90.9,0
561.9,170.22,8.54,81.1,2932.4,1.56,76.5,1
552.23,171.83,1.77,68.35,3015.9,2.24,89.8,0
539.44,168.41,1.68,64.38,3004.6,2.07,82.6,0
548.27,166.56,1.92,50.85,2991.7,2.46,64.3,0
532.38,176.89,2.59,66.95,2966.7,1.96,93.9,0
579.02,165.51,8.91,94.02,2957.1,2.04,40.7,1
562.07,162.78,6.23,74.12,2977.0,2.03,100.0,0
564.51,154.96,6.09,87.66,2977.3,1.22,81.2,0
543.9,169.13,2.24,65.29,3004.3,2.09,85.2,0
523.16,180.21,2.62,66.99,2999.1,2.05,83.1,0
527.2,160.87,3.34,65.07,2981.1,2.3,94.9,0
545.85,172.69,3.07,76.97,3032.8,2.06,100.0,0
568.17,158.55,6.39,90.83,2992.0,1.13,70.8,1
543.43,174.16,2.32,66.43,2995.1,2.35,86.3,0
524.11,169.31,2.16,63.47,3015.7,2.13,71.6,0
541.14,171.13,2.75,65.02,2989.6,2.19,80.6,0
557.46,150.92,10.31,103.43,2968.1,1.82,66.8,1
532.05,170.68,2.57,59.65,3014.3,2.66,84.8,0
569.07,148.78,6.46,77.23,3008.3,1.62,67.1,0
559.64,158.7,9.2,91.42,2967.2,1.6,74.2,1
541.61,170.38,1.68,66.23,2985.1,2.67,81.7,0
561.72,163.38,4.07,66.7,2996.9,2.24,67.5,0
557.6,153.41,8.21,90.38,2966.4,1.41,55.5,1
558.46,168.61,4.61,76.61,2995.0,2.02,78.3,0
585.54,153.96,8.07,95.54,2939.8,1.38,79.9,1
547.26,170.62,2.4,63.94,3011.2,2.27,100.0,0
561.7,151.83,8.53,91.73,3029.8,1.46,54.2,1
560.41,173.25,1.79,72.02,2985.1,2.09,73.5,0
542.05,172.75,3.94,58.49,2972.2,2.18,85.2,0
574.28,153.57,8.68,94.71,2980.2,0.98,62.2,1
541.71,165.99,0.54,63.86,3021.6,2.02,69.8,0
533.23,174.63,2.24,62.45,3002.2,2.35,100.0,0
546.62,170.53,3.61,68.62,3000.9,2.35,81.1,0
542.33,167.46,2.09,59.01,3026.8,2.2,82.8,0
532.57,176.6,2.64,67.22,2992.9,2.31,100.0,0
531.55,168.72,2.75,75.34,2979.0,2.44,86.8,0
569.9,165.28,7.59,89.28,2968.9,1.56,54.0,1
542.48,173.31,2.18,69.08,2991.8,2.06,69.7,0
535.97,167.94,1.91,56.86,3030.3,2.45,77.2,0
533.88,175.85,1.97,67.31,2994.6,2.03,78.9,0
561.07,166.28,6.41,78.93,2940.1,2.41,81.7,0
582.81,149.87,9.57,79.67,2971.7,1.21,70.2,1
550.86,163.92,3.59,61.97,3013.7,2.51,89.6,0
536.92,160.66,4.11,67.81,3011.5,2.0,87.8,0
542.06,169.35,1.82,61.21,2985.3,2.15,97.3,0
537.92,166.72,2.36,71.86,2985.2,2.11,91.5,0
557.27,164.05,4.61,78.57,3005.0,1.42,67.3,0
535.69,168.73,2.7,70.97,2988.4,2.1,79.9,0
533.59,172.18,2.26,61.28,2995.0,2.27,94.1,0
571.03,155.6,7.02,82.88,2966.0,1.6,80.4,1
511.34,173.07,2.8,65.84,3017.4,2.09,93.9,0
537.21,160.21,2.0,63.54,2989.7,2.21,82.6,0
537.38,176.82,2.26,62.56,3023.8,1.95,73.7,0
539.11,177.21,2.21,62.48,2997.6,2.57,89.5,0
540.15,173.04,2.05,62.07,2990.7,2.02,100.0,0
540.2,165.58,2.18,59.85,2983.8,2.28,81.4,0
529.6,166.5,2.63,65.51,3002.2,1.92,93.0,0
534.97,170.98,2.55,60.94,2987.1,1.89,88.1,0
529.97,165.74,2.51,57.34,3017.3,2.16,96.2,0
547.54,168.75,4.69,81.88,2968.7,1.36,69.5,0
551.2,165.7,6.99,83.64,2983.5,1.92,71.6,1
528.35,167.89,1.45,68.97,3006.3,2.27,59.0,0
535.8,166.99,1.99,60.75,2991.9,2.35,82.8,0
545.44,169.31,4.1,70.7,2998.5,2.1,98.4,0
548.06,166.86,2.28,59.82,2996.9,2.19,91.6,0
539.9,177.94,3.27,62.09,3005.8,2.37,85.9,0
535.3,168.13,2.1,64.15,3024.6,2.16,84.8,0
544.96,159.35,3.45,70.18,3000.6,2.32,90.3,0
539.07,166.44,2.19,62.94,3015.3,2.12,100.0,0
563.96,155.27,4.92,96.23,2981.5,1.76,72.6,1
528.94,171.48,2.73,61.85,2973.6,1.96,84.0,0
565.83,150.85,11.4,99.04,2945.6,1.6,60.7,1
571.97,152.66,10.14,95.14,2899.5,1.33,58.0,1
533.15,166.94,3.39,65.07,2997.3,2.18,97.9,0
534.01,172.31,3.54,62.11,2999.9,2.19,86.2,0
573.31,148.73,6.26,100.81,2948.9,1.77,90.0,1
521.48,167.54,3.56,60.14,3006.1,2.17,91.4,0
548.44,169.82,3.12,65.24,2972.4,1.58,87.1,0
569.9,168.16,9.28,90.21,2961.9,1.35,67.5,1
537.25,168.13,1.72,55.21,2990.0,2.24,71.5,0
540.13,174.2,4.13,60.8,3018.3,2.12,100.0,0
549.49,177.7,2.06,63.73,2988.7,2.28,96.2,0
526.06,162.78,3.05,67.43,2995.1,2.52,78.8,0
529.83,168.11,3.22,65.19,3009.9,2.55,95.4,0
540.75,166.12,2.47,60.32,2982.2,2.18,86.7,0
532.48,172.38,3.87,64.51,3004.9,2.39,76.9,0
542.93,171.76,2.12,66.02,2998.3,2.39,93.3,0
574.69,164.34,6.39,86.56,2971.4,2.04,49.6,0
536.82,166.96,3.75,72.24,3014.1,2.16,85.8,0
526.55,168.52,2.41,56.9,2995.9,2.37,81.1,0
541.94,170.04,1.32,62.56,2978.5,2.34,92.2,0
555.79,163.82,12.12,93.64,2936.7,2.15,50.3,1
540.16,164.58,2.6,64.26,3007.6,2.21,73.8,0
567.62,151.27,7.12,85.38,2947.0,1.79,59.5,1
533.94,171.66,1.66,73.56,3007.9,2.12,77.5,0
538.7,169.87,2.03,64.63,2969.7,2.31,100.0,0
535.58,166.13,4.02,65.44,2984.5,2.37,89.0,0
574.91,155.4,9.25,79.63,2945.7,1.94,58.4,1
535.17,168.4,0.58,58.16,2983.4,2.22,88.3,0
557.25,165.28,6.96,81.03,3002.3,2.21,58.0,1
544.18,161.15,2.79,63.08,3003.0,2.2,75.2,0
574.01,147.83,11.06,86.41,2945.9,1.15,72.1,1
569.57,152.79,10.1,93.36,2965.9,1.2,49.4,1
575.81,153.2,10.2,94.3,2955.5,1.0,87.8,1
553.61,167.65,4.55,79.92,2945.6,1.96,72.0,0
522.52,171.37,3.18,58.63,3010.2,2.21,100.0,0
533.16,161.26,2.58,56.87,2962.4,2.26,86.4,0
539.96,167.03,1.49,65.84,3005.7,2.34,100.0,0
522.61,158.48,2.21,78.52,2996.5,2.42,99.4,0
540.95,163.26,6.58,87.74,2932.6,1.56,70.9,1
542.15,166.75,2.28,74.31,2985.8,1.85,87.9,0
557.62,167.79,6.2,88.04,2936.4,1.57,84.7,1
531.15,171.79,1.54,57.53,2968.1,2.34,79.5,0
525.05,172.08,1.79,68.14,2986.4,2.51,76.0,0
520.3,168.5,1.99,71.22,3018.4,2.13,67.1,0
549.08,159.1,4.85,76.1,2961.7,1.89,80.4,0
532.71,172.44,3.91,68.92,2981.0,2.22,74.8,0
545.38,162.5,1.32,73.36,2988.9,2.03,62.3,0
537.19,163.05,1.34,70.5,2994.3,2.44,100.0,0
540.3,175.46,2.44,52.39,2997.7,2.41,76.1,0
536.9,157.18,2.42,61.08,3026.6,2.22,89.7,0
538.12,165.53,3.14,55.63,3009.7,1.98,97.5,0
555.29,168.0,5.33,66.21,2958.9,2.06,79.2,0
542.03,165.51,2.05,69.23,3011.2,2.06,83.4,0
535.71,178.37,2.85,71.14,2976.3,2.45,100.0,0
537.2,168.99,2.27,62.98,3018.6,2.2,94.7,0
545.41,161.67,1.3,65.68,3000.4,2.06,93.1,0
542.06,170.59,3.89,60.12,3033.1,2.08,71.6,0
538.26,176.84,2.6,69.26,3018.4,2.27,79.1,0
539.13,168.11,1.57,65.7,3004.4,1.96,89.5,0
541.87,165.01,3.8,74.96,3005.9,2.52,79.3,0
543.99,173.77,3.25,58.88,3004.6,1.95,82.2,0
545.12,172.34,1.56,59.43,2990.5,2.01,79.5,0
528.52,167.1,0.97,62.26,3016.5,2.16,73.2,0
541.81,180.89,2.66,64.26,3014.5,2.25,89.0,0
526.92,174.84,2.41,63.54,2991.7,2.23,84.6,0
536.68,161.83,2.16,67.51,2986.6,1.91,85.7,0
534.28,170.77,2.97,68.64,3012.4,2.39,82.2,0
556.43,170.55,2.17,65.01,3023.0,1.93,76.4,0
546.01,171.95,3.45,61.54,3014.9,2.23,100.0,0
562.29,170.25,3.08,63.17,3035.8,2.24,82.3,0
531.0,164.53,2.23,67.67,3009.9,2.23,76.7,0
553.9,163.61,1.78,58.32,3020.0,2.51,88.2,0
529.63,166.71,1.89,64.53,2998.0,2.35,85.3,0
542.42,169.19,1.8,65.36,3011.1,1.97,85.9,0
572.68,152.69,7.86,92.4,2928.3,1.59,56.9,1
548.5,164.13,2.78,60.66,3016.0,2.01,89.5,0
538.34,164.84,3.16,60.82,3008.3,2.13,83.9,0
541.18,168.98,1.88,69.75,3019.1,1.91,93.3,0
542.42,167.26,3.99,65.17,2988.0,1.97,95.9,0
535.43,155.84,3.43,54.3,2997.8,2.47,100.0,0
573.91,166.19,6.11,79.31,2952.1,1.63,76.8,0
535.47,169.21,1.77,65.46,2976.5,2.23,93.7,0
529.48,161.14,2.21,73.56,3010.7,1.82,71.6,0
536.84,169.21,1.53,72.96,3013.2,2.39,81.9,0
534.18,169.49,3.55,64.28,3016.8,2.28,74.6,0
557.77,168.2,6.89,80.13,2927.1,1.34,55.8,1
539.09,170.2,3.75,68.64,2982.4,2.13,100.0,0
544.66,168.0,2.6,64.68,2990.1,2.4,86.3,0
565.89,149.03,7.56,81.43,2956.5,1.2,64.3,1
550.96,172.33,3.13,56.5,2999.0,2.24,94.6,0
552.53,170.38,7.17,79.52,3001.1,1.22,84.7,1
542.1,174.91,3.88,71.27,2995.1,2.06,72.1,0
535.16,172.49,2.93,68.21,2974.6,2.4,79.3,0
537.14,160.98,3.37,53.86,2994.0,2.35,87.7,0
563.28,155.56,6.79,82.86,2975.4,1.59,98.1,1
542.87,168.19,3.09,64.54,2983.8,2.12,85.8,0
560.41,164.05,3.31,75.03,2986.7,1.99,89.6,0
565.86,157.04,6.47,87.12,2969.7,1.78,93.6,0
543.61,174.94,1.9,60.47,2989.2,2.13,76.3,0
534.56,174.79,3.4,55.26,3014.7,2.04,93.6,0
556.59,166.07,3.05,59.56,2997.7,2.51,76.8,0
557.63,176.17,2.49,63.06,3019.6,2.1,70.9,0
541.11,162.26,2.07,70.62,2980.8,2.34,86.8,0
554.79,160.24,7.05,77.11,3020.7,1.88,68.3,1
581.55,160.11,6.88,86.07,2951.7,1.08,91.9,1
581.96,155.46,8.84,90.32,2902.7,1.0,88.5,1
547.19,175.62,2.09,68.42,3020.9,2.56,82.5,0
521.59,168.16,2.13,66.57,2989.8,2.28,86.4,0
538.63,175.49,2.79,65.32,3013.6,2.21,100.0,0
528.49,163.67,2.85,73.51,2999.5,2.2,100.0,0
527.28,166.68,1.78,69.05,3001.8,1.94,93.8,0
552.21,156.43,8.41,90.88,2995.5,1.57,73.5,1
538.78,166.8,2.54,67.67,2990.2,2.13,94.7,0
550.86,172.46,2.32,59.31,2987.7,2.46,86.4,0
568.1,158.66,8.24,102.81,2985.8,1.32,58.3,1
519.05,167.55,2.38,61.86,3027.4,2.3,80.0,0
524.8,169.36,1.39,69.51,3011.8,2.02,77.3,0
568.82,142.15,9.59,92.02,2976.5,1.16,58.5,1
549.13,164.1,2.99,56.59,3009.9,2.17,100.0,0
542.3,163.25,4.81,74.71,2972.0,1.37,89.1,0
525.36,173.08,3.33,60.45,2996.3,2.26,91.9,0
523.78,171.19,1.7,57.83,3001.8,2.48,82.7,0
540.86,165.47,3.27,68.32,2984.6,2.28,95.0,0
572.41,168.54,5.17,85.28,2936.3,2.0,70.1,0
587.22,158.15,7.94,103.15,2989.4,1.63,56.1,1
561.87,169.47,7.66,70.15,2972.9,1.54,69.9,1
547.16,161.3,2.34,70.84,3007.5,2.2,80.5,0
571.42,159.63,9.67,88.86,2959.7,1.65,74.8,1
562.57,155.11,6.99,78.09,2878.8,1.86,50.4,1
587.41,160.1,9.36,85.6,2954.3,1.23,74.7,1
539.13,175.56,3.05,72.01,2995.5,2.47,83.1,0
551.77,155.05,1.63,67.91,3007.7,1.94,87.2,0
557.14,167.65,2.63,70.78,2990.9,2.0,87.5,0
536.45,162.11,5.67,75.71,2940.9,2.27,78.0,0
544.14,176.33,0.87,58.79,3007.7,2.51,73.6,0
560.72,162.59,4.21,89.04,2940.0,1.53,78.8,1
533.52,170.94,1.87,66.02,3010.2,2.39,72.7,0
557.57,169.99,2.98,65.68,3010.6,1.75,100.0,0
551.2,155.73,3.52,61.3,2957.6,1.92,97.1,0
568.62,154.55,6.51,81.77,2956.2,1.57,66.9,1
536.82,169.79,1.62,73.98,2987.2,2.07,75.2,0
585.37,164.9,8.22,90.01,2952.3,1.39,73.4,1
545.21,169.57,2.8,60.27,3007.0,2.18,87.3,0
539.32,174.17,2.0,69.32,2959.4,2.06,75.8,0
540.85,169.53,2.1,66.23,3019.7,2.46,86.4,0
539.32,174.68,3.12,65.15,2986.5,2.07,79.5,0
539.24,164.44,1.5,66.05,2989.1,1.84,73.9,0
532.27,172.37,1.94,63.81,3007.0,2.3,74.2,0
531.06,175.82,2.44,69.0,2997.6,2.44,73.4,0
537.96,167.93,2.53,72.31,2995.6,2.41,99.3,0
540.32,168.29,2.67,72.3,2987.5,2.12,84.2,0
548.01,178.72,3.19,67.84,3016.3,2.27,60.1,0
528.95,162.2,2.7,61.49,2974.2,1.88,80.3,0
541.56,173.07,2.91,69.06,3005.0,2.79,74.7,0
539.05,174.6,1.93,57.47,2977.3,2.04,91.6,0
562.87,155.46,6.69,87.68,2956.9,1.68,73.0,1
572.56,160.12,6.97,93.34,2991.5,1.81,72.5,1
539.91,171.49,3.83,54.38,3006.2,2.63,87.8,0
545.75,172.13,2.37,59.05,3025.2,2.04,92.3,0
529.59,174.12,2.37,71.01,3000.1,2.21,82.3,0
581.39,149.65,7.51,96.23,2952.6,1.36,77.6,1
535.14,181.25,1.77,70.84,3005.6,1.87,79.5,0
542.9,149.3,7.54,82.35,2950.7,1.51,54.4,1
536.35,165.81,0.81,57.88,3002.7,1.81,70.2,0
582.62,171.27,6.0,87.8,2986.3,1.53,54.1,0
558.35,164.74,5.29,73.92,2976.3,1.87,60.3,0
526.23,173.99,2.44,64.4,2995.5,1.94,72.5,0
571.58,162.71,7.26,80.14,3028.4,1.85,73.3,1
531.04,166.23,2.53,56.37,3000.3,2.54,86.5,0
537.66,174.87,1.5,69.75,2997.3,2.22,97.1,0
539.91,175.15,3.38,60.97,2992.1,1.94,89.1,0
545.33,166.98,1.54,60.84,2991.7,2.03,93.5,0
541.5,169.78,1.92,64.05,3002.7,2.04,70.2,0
554.44,170.12,1.96,59.04,3000.2,2.25,76.6,0
552.55,166.11,4.54,75.44,2966.2,1.82,78.8,0
556.34,172.11,2.13,63.16,3004.3,1.97,81.4,0
535.85,170.77,5.07,86.51,3002.5,1.49,62.3,0
560.48,167.95,2.68,68.57,3004.6,2.1,100.0,0
540.17,164.34,2.45,59.63,2988.3,2.37,87.5,0
539.92,168.57,3.42,63.75,2995.2,2.42,81.9,0
550.4,174.8,1.06,70.42,2972.4,2.38,81.3,0
545.62,164.91,1.22,60.87,2981.2,2.52,78.5,0
561.34,170.49,3.39,66.16,3007.5,2.13,87.0,0
544.3,167.6,2.48,64.06,3029.3,2.14,81.2,0
565.69,173.7,7.77,87.64,2947.0,2.07,94.2,1
546.82,168.62,1.96,58.73,2991.7,1.92,100.0,0
564.21,167.92,7.3,87.15,2958.0,1.71,83.8,1
535.78,168.6,2.5,62.92,2987.4,2.05,86.4,0
545.72,168.83,3.07,68.88,3024.1,2.47,98.5,0
551.55,172.19,2.76,76.22,2959.1,2.16,97.5,0
535.55,170.16,3.41,67.0,3004.7,1.97,73.4,0
577.74,147.02,8.76,97.59,2926.1,1.81,80.0,1
556.68,150.52,6.24,88.07,2972.9,1.36,72.0,1
555.47,156.92,8.53,83.68,2927.3,1.74,72.3,1
536.41,173.37,0.27,70.49,3000.4,2.15,94.8,0
553.83,166.44,2.59,66.18,2985.9,2.12,82.9,0
524.57,173.06,3.2,71.71,3017.6,2.05,97.9,0
551.17,172.79,2.37,66.71,3018.7,2.04,78.5,0
525.0,168.92,1.49,65.28,3026.5,2.24,100.0,0
532.14,173.38,1.13,78.55,2999.0,2.02,70.9,0
549.58,164.19,4.98,73.31,2999.0,1.83,55.0,0
538.81,175.48,0.89,55.65,2986.2,2.02,99.0,0
554.03,168.17,1.83,68.44,2993.5,2.03,80.2,0
539.64,172.9,2.57,71.68,3001.1,2.09,85.6,0
544.74,170.5,2.19,67.58,2990.2,2.08,79.7,0
550.82,161.74,2.31,62.49,3000.1,2.11,100.0,0
550.93,166.31,3.05,68.71,2986.8,2.33,81.1,0
523.43,166.11,3.43,63.56,2984.5,1.96,100.0,0
563.69,171.76,6.52,88.37,2997.6,1.21,64.5,1
548.49,167.93,1.92,66.57,2994.6,2.35,75.7,0
